Job Role,Resume Text
ML Engineer,"Name: Rahul Verma
Contact: LinkedIn Profile | rahul.verma.srml@email.com
Notice Period: 15 Days
Availability: Full-time, Permanent

Summary
Senior AI/ML Engineer with 4 years of comprehensive experience in designing, developing, and deploying advanced machine learning models, including Large Language Models (LLMs), Agentic AI Frameworks, and multimodal AI systems. Proven expertise in Python, cloud platforms (GCP, AWS, Azure), CI/CD, and MLOps best practices. Adept at client consultation, data preprocessing, model optimization, and delivering high-impact consulting engagements.

Education
Bachelor of Science in Physics
University of Delhi, Delhi
2020

Technical Skills

AI/ML Frameworks: TensorFlow, PyTorch, Hugging Face Transformers
Languages: Python (Advanced)
Cloud Platforms: Google Cloud Platform (GCP), Amazon Web Services (AWS), Azure
ML Concepts: Large Language Models (LLMs), Agentic AI Frameworks, Multimodal AI Systems, Statistical Modeling, Probabilistic Reasoning, Uncertainty Quantification
MLOps & DevOps: CI/CD, Git (Version Control), Docker, Kubernetes (familiarity)
Algorithms: Advanced Computer Science Algorithms
Tools: Jupyter Notebooks, MLflow (familiarity)
Experience
Senior AI/ML Engineer | AI Innovations Lab, Bengaluru | 2020 – Present

Spearheaded design and deployment of advanced ML models, including LLMs and Multimodal AI systems.
Collaborated extensively with clients to design bespoke AI solutions for automation and analytics.
Developed and fine-tuned scalable AI/ML pipelines, improving latency by 20%.
Handled advanced data preprocessing for diverse datasets, ensuring model robustness.
Deployed AI models to cloud environments (GCP, AWS, Azure) using MLOps best practices and CI/CD.
Provided thought leadership through client workshops and mentorship to junior engineers.
Projects

Custom LLM for Financial Advisory Automation: Led the development of a domain-specific LLM for a major financial services client, automating complex report generation and query resolution. Collaborated closely with stakeholders to gather precise requirements and demonstrated rapid prototyping capabilities, resulting in a 90% accuracy rate for financial jargon understanding and a 30% reduction in manual processing time.
Multimodal AI for Healthcare Diagnostics: Designed and implemented a multimodal AI system integrating medical image and patient text data for enhanced diagnostic support. This initiative, developed in a fast-paced startup environment, showcased strong problem-solving skills in handling diverse data types and proactive communication with medical experts to validate model outputs.
Enterprise-scale AI/ML Pipeline Modernization: Oversaw the migration and optimization of legacy ML pipelines to a cloud-native architecture (GCP/AWS), integrating CI/CD workflows. This involved meticulous planning and cross-functional coordination, resulting in a 25% improvement in model deployment speed and enhanced scalability for future AI initiatives.
Certifications

Google Cloud Professional Machine Learning Engineer
AWS Certified Machine Learning – Specialty
Certified Kubernetes Application Developer (CKAD) - (Demonstrates CI/CD & Deployment expertise)"
ML Engineer,"Name: Aryan Singh
Contact: LinkedIn Profile | aryan.singh.ml@email.com

Summary
Dynamic ML Engineer with 5 years of hands-on experience in designing and implementing cutting-edge AI/ML solutions, specializing in Generative AI (GenAI), Large Language Models (LLMs), and Retrieval-Augmented Generation (RAG) systems. Proficient in Python, LangChain, Azure, GCP, Docker, and CI/CD pipelines. Committed to building scalable, efficient, and production-ready AI applications.

Education
Bachelor of Technology in Electronics and Communication Engineering
VIT Vellore, Vellore
2019

Technical Skills

AI/ML Frameworks: PyTorch, TensorFlow
Languages: Python (Advanced)
GenAI/NLP: LangChain (Agents, Chains, Memories, Parsers, Document Loaders), CrewAI, GenAI, NLP, RAG Systems, Chatbot Development, OpenAI APIs, Ollama, Llama, llamaparse
Cloud Platforms: Azure, Google Cloud Platform (GCP), AWS Bedrock, AWS Lambda (Event-driven architecture)
MLOps/DevOps: Docker, CI/CD Pipelines, GitHub, YML files
Concepts: Prompt Engineering (Chain of Thought), Responsible AI, System Design (Scalability, Performance, Security)
Experience
ML Engineer | GenAI Innovations, Bengaluru | 2021 – Present

Designed and implemented scalable AI/ML solutions using advanced frameworks.
Developed and optimized LangChain components, CrewAI, GenAI, and NLP models.
Built and deployed production-ready RAG systems and chatbots, enhancing accuracy by 30%.
Leveraged Azure and GCP services, including Lambda functions, for high-performing AI solutions.
Applied advanced prompt engineering techniques, significantly enhancing AI model interaction.
Developed and maintained robust CI/CD pipelines with Docker and GitHub.
Ensured solutions adhered to best practices in system design and responsible AI.
Projects

Enterprise Chatbot with RAG & LangChain: Developed and deployed a knowledge-based chatbot for a large enterprise, integrating a Retrieval-Augmented Generation (RAG) system with LangChain components. Demonstrated strong collaborative skills by working with subject matter experts to refine knowledge bases and ensured responsible AI practices by implementing content moderation, leading to a 25% reduction in customer support queries.
Dynamic AI Agent for Process Automation (CrewAI): Designed and implemented an AI agent using CrewAI to automate complex multi-step business processes. This involved creative problem-solving in defining agent workflows and effective communication with process owners to ensure seamless integration and user adoption, resulting in a 15% increase in operational efficiency.
GenAI Model Deployment on Azure/GCP with CI/CD: Orchestrated the deployment of various GenAI models (e.g., Llama variants) onto Azure and GCP using Docker and CI/CD pipelines. This project highlighted strong technical leadership in managing cloud resources and meticulous attention to detail in writing YML files for automated deployments, ensuring rapid and reliable model updates.
Certifications

Microsoft Certified: Azure AI Engineer Associate
Google Cloud Professional Machine Learning Engineer
Certified Kubernetes Application Developer (CKAD)"
ML Engineer,"Name: Deepak Kumar
Contact: LinkedIn Profile | deepak.kumar.pml@oracle.com

Summary
Principal Data Science & AIML Engineer with 9 years of extensive experience in software development, machine learning, data science, and data engineering design. A thought leader in designing and building scalable, distributed, resilient AI/ML services on OCI and Oracle Cloud Applications. Proven expertise in cutting-edge ML models (GenAI, RAG, Agentic Systems), Python, distributed data processing, and comprehensive DevOps practices.

Education
Master of Science in Information Technology
University of Hyderabad, Hyderabad
2016

Technical Skills

AI/ML: Recommendation Engines, NLP & Transformers, Computer Vision, Generative AI, RAG (Native, Hybrid, C-RAG, Graph RAG, Multi-Agent RAG), Agentic Systems (SLMs, LLMs), Transfer Learning
ML Frameworks: PyTorch, TensorFlow, Scikit-learn
Agentic AI Frameworks: Langgraph, Langchain, AutoGen, LlamaIndex, Bedrock, Vertex, Agent Development Kit, Model Context Protocol (MCP), Haystack
Programming Languages: Python (Advanced), Golang (familiarity)
Python Frameworks: FastAPI, Dapr, Flask
Data Engineering: ETL/ELT, Apache Hadoop, Spark, Flink, Beam, dbt, Data Lakehouse Stacks (Apache Iceberg, Hudi, Delta Lake), OCI Data Lakehouse
Databases: NoSQL, SQL, Graph databases, Parquet, Arrow
Streaming Data: Kafka, NiFi, Pulsar
Cloud Platforms: Oracle Cloud Infrastructure (OCI), AWS, Azure, GCP
DevOps & MLOps: Docker, Kubernetes, CI/CD, Blue-Green, Canary deployments, Microservice Architecture (API Gateways, Event-Driven, CQRS, SAGA)
Software Design: 12-Factor Apps, CNCF-compliant, OOP (SOLID, DRY, KISS), Design Patterns (Creational, Structural, Behavioral), Design Thinking, TDD, BDD, SDLC
Experience
Principal Data Science & AIML Engineer | Oracle Customer Success Services, Bengaluru | 2021 – Present

Led efforts in designing and building scalable, resilient AI/ML services on OCI.
Owned and led the complete SDLC from architecture design to operational readiness.
Advocated for software architecture and design patterns, acting as a mentor and advisor.
Led development of cutting-edge ML models, including GenAI, RAG, and Agentic Systems.
Designed and implemented robust data engineering pipelines processing petabytes of data.
Engineered real-time distributed systems using streaming data with Kafka and NiFi.
Implemented comprehensive DevOps practices, including Kubernetes and CI/CD.
Projects

OCI-Native Generative AI Platform Architecture: Spearheaded the architectural design and implementation of a secure, highly scalable Generative AI platform on Oracle Cloud Infrastructure for enterprise-wide use. Demonstrated strong leadership by guiding cross-functional teams and exercised critical thinking in selecting optimal technologies, resulting in a 40% reduction in time-to-market for new AI applications.
Enterprise-wide Conversational AI Agent Network: Led the design and development of a multi-agent conversational AI system using Langgraph and AutoGen, integrating with various Oracle Cloud Applications to automate customer support. This involved complex problem-solving in orchestrating inter-agent communication and strong interpersonal skills to align solutions with diverse business units, improving customer satisfaction by 20%.
Real-time Data Lakehouse for ML Training: Architected and implemented a real-time data lakehouse on OCI using Kafka and Apache Iceberg, supporting high-throughput data ingestion for ML model training. Exhibited deep technical expertise in optimizing data pipelines and fostered a culture of innovation by introducing new data processing frameworks, enabling faster model retraining cycles.
Certifications

Oracle Cloud Infrastructure (OCI) 2023 Certified Architect Professional
TensorFlow Developer Certificate
Certified Kubernetes Administrator (CKA)"
ML Engineer,"Name: Aditi Singh
Contact: LinkedIn Profile | aditi.singh.pml@oracle.com

Summary
Principal Data Science & AIML Engineer with 8 years of extensive experience in software development, machine learning, data science, and data engineering design. A thought leader in designing and building scalable, distributed, resilient AI/ML services on OCI and Oracle Cloud Applications. Proven expertise in cutting-edge ML models (GenAI, RAG, Agentic Systems), Python, distributed data processing, and comprehensive DevOps practices.

Education
Bachelor of Technology in Computer Science
Indian Institute of Technology Madras, Chennai
2017

Technical Skills

AI/ML: Recommendation Engines, NLP & Transformers, Computer Vision, Generative AI, RAG (Native, Hybrid, C-RAG, Graph RAG, Multi-Agent RAG), Agentic Systems (SLMs, LLMs), Transfer Learning
ML Frameworks: PyTorch, TensorFlow, Scikit-learn
Agentic AI Frameworks: Langgraph, Langchain, AutoGen, LlamaIndex, Bedrock, Vertex, Agent Development Kit, Model Context Protocol (MCP), Haystack
Programming Languages: Python (Advanced), Golang (familiarity)
Python Frameworks: FastAPI, Dapr, Flask
Data Engineering: ETL/ELT, Apache Hadoop, Spark, Flink, Beam, dbt, Data Lakehouse Stacks (Apache Iceberg, Hudi, Delta Lake), OCI Data Lakehouse
Databases: NoSQL, SQL, Graph databases, Parquet, Arrow
Streaming Data: Kafka, NiFi, Pulsar
Cloud Platforms: Oracle Cloud Infrastructure (OCI), AWS, Azure, GCP
DevOps & MLOps: Docker, Kubernetes, CI/CD, Blue-Green, Canary deployments, Microservice Architecture (API Gateways, Event-Driven, CQRS, SAGA)
Software Design: 12-Factor Apps, CNCF-compliant, OOP (SOLID, DRY, KISS), Design Patterns (Creational, Structural, Behavioral), Design Thinking, TDD, BDD, SDLC
Experience
Principal Data Science & AIML Engineer | Oracle Customer Success Services, Bengaluru | 2021 – Present

Led efforts in designing and building scalable, resilient AI/ML services on OCI.
Owned and led the complete SDLC from architecture design to operational readiness.
Advocated for software architecture and design patterns, acting as a mentor and advisor.
Led development of cutting-edge ML models, including GenAI, RAG, and Agentic Systems.
Designed and implemented robust data engineering pipelines processing petabytes of data.
Engineered real-time distributed systems using streaming data with Kafka and NiFi.
Implemented comprehensive DevOps practices, including Kubernetes and CI/CD.
Projects

OCI-Native Generative AI Platform Architecture: Spearheaded the architectural design and implementation of a secure, highly scalable Generative AI platform on Oracle Cloud Infrastructure for enterprise-wide use. Demonstrated strong leadership by guiding cross-functional teams and exercised critical thinking in selecting optimal technologies, resulting in a 40% reduction in time-to-market for new AI applications.
Enterprise-wide Conversational AI Agent Network: Led the design and development of a multi-agent conversational AI system using Langgraph and AutoGen, integrating with various Oracle Cloud Applications to automate customer support. This involved complex problem-solving in orchestrating inter-agent communication and strong interpersonal skills to align solutions with diverse business units, improving customer satisfaction by 20%.
Real-time Data Lakehouse for ML Training: Architected and implemented a real-time data lakehouse on OCI using Kafka and Apache Iceberg, supporting high-throughput data ingestion for ML model training. Exhibited deep technical expertise in optimizing data pipelines and fostered a culture of innovation by introducing new data processing frameworks, enabling faster model retraining cycles.
Certifications

Oracle Cloud Infrastructure (OCI) 2023 Certified Architect Professional
TensorFlow Developer Certificate
Certified Kubernetes Administrator (CKA)"
ML Engineer,"Name: Kavya Sharma
Contact: LinkedIn Profile | kavya.sharma.pml@oracle.com

Summary
Principal Data Science & AIML Engineer with 9 years of extensive experience in software development, machine learning, data science, and data engineering design. A thought leader in designing and building scalable, distributed, resilient AI/ML services on OCI and Oracle Cloud Applications. Proven expertise in cutting-edge ML models (GenAI, RAG, Agentic Systems), Python, distributed data processing, and comprehensive DevOps practices.

Education
Master of Technology in Mechanical Engineering
Indian Institute of Technology Delhi, New Delhi
2016

Technical Skills

AI/ML: Recommendation Engines, NLP & Transformers, Computer Vision, Generative AI, RAG (Native, Hybrid, C-RAG, Graph RAG, Multi-Agent RAG), Agentic Systems (SLMs, LLMs), Transfer Learning
ML Frameworks: PyTorch, TensorFlow, Scikit-learn
Agentic AI Frameworks: Langgraph, Langchain, AutoGen, LlamaIndex, Bedrock, Vertex, Agent Development Kit, Model Context Protocol (MCP), Haystack
Programming Languages: Python (Advanced), Golang (familiarity)
Python Frameworks: FastAPI, Dapr, Flask
Data Engineering: ETL/ELT, Apache Hadoop, Spark, Flink, Beam, dbt, Data Lakehouse Stacks (Apache Iceberg, Hudi, Delta Lake), OCI Data Lakehouse
Databases: NoSQL, SQL, Graph databases, Parquet, Arrow
Streaming Data: Kafka, NiFi, Pulsar
Cloud Platforms: Oracle Cloud Infrastructure (OCI), AWS, Azure, GCP
DevOps & MLOps: Docker, Kubernetes, CI/CD, Blue-Green, Canary deployments, Microservice Architecture (API Gateways, Event-Driven, CQRS, SAGA)
Software Design: 12-Factor Apps, CNCF-compliant, OOP (SOLID, DRY, KISS), Design Patterns (Creational, Structural, Behavioral), Design Thinking, TDD, BDD, SDLC
Experience
Principal Data Science & AIML Engineer | Oracle Customer Success Services, Bengaluru | 2021 – Present

Led efforts in designing and building scalable, resilient AI/ML services on OCI.
Owned and led the complete SDLC from architecture design to operational readiness.
Advocated for software architecture and design patterns, acting as a mentor and advisor.
Led development of cutting-edge ML models, including GenAI, RAG, and Agentic Systems.
Designed and implemented robust data engineering pipelines processing petabytes of data.
Engineered real-time distributed systems using streaming data with Kafka and NiFi.
Implemented comprehensive DevOps practices, including Kubernetes and CI/CD.
Projects

OCI-Native Generative AI Platform Architecture: Spearheaded the architectural design and implementation of a secure, highly scalable Generative AI platform on Oracle Cloud Infrastructure for enterprise-wide use. Demonstrated strong leadership by guiding cross-functional teams and exercised critical thinking in selecting optimal technologies, resulting in a 40% reduction in time-to-market for new AI applications.
Enterprise-wide Conversational AI Agent Network: Led the design and development of a multi-agent conversational AI system using Langgraph and AutoGen, integrating with various Oracle Cloud Applications to automate customer support. This involved complex problem-solving in orchestrating inter-agent communication and strong interpersonal skills to align solutions with diverse business units, improving customer satisfaction by 20%.
Real-time Data Lakehouse for ML Training: Architected and implemented a real-time data lakehouse on OCI using Kafka and Apache Iceberg, supporting high-throughput data ingestion for ML model training. Exhibited deep technical expertise in optimizing data pipelines and fostered a culture of innovation by introducing new data processing frameworks, enabling faster model retraining cycles.
Certifications

Oracle Cloud Infrastructure (OCI) 2023 Certified Architect Professional
TensorFlow Developer Certificate
Certified Kubernetes Administrator (CKA)"
ML Engineer,"Name: Rohan Mehta
Contact: LinkedIn Profile | rohan.mehta.srml@email.com
Notice Period: 15 Days
Availability: Full-time, Permanent

Summary
Senior AI/ML Engineer with 4 years of comprehensive experience in designing, developing, and deploying advanced machine learning models, including Large Language Models (LLMs), Agentic AI Frameworks, and multimodal AI systems. Proven expertise in Python, cloud platforms (GCP, AWS, Azure), CI/CD, and MLOps best practices. Adept at client consultation, data preprocessing, model optimization, and delivering high-impact consulting engagements.

Education
Bachelor of Science in Physics
University of Delhi, Delhi
2020

Technical Skills

AI/ML Frameworks: TensorFlow, PyTorch, Hugging Face Transformers
Languages: Python (Advanced)
Cloud Platforms: Google Cloud Platform (GCP), Amazon Web Services (AWS), Azure
ML Concepts: Large Language Models (LLMs), Agentic AI Frameworks, Multimodal AI Systems, Statistical Modeling, Probabilistic Reasoning, Uncertainty Quant
MLOps & DevOps: CI/CD, Git (Version Control), Docker, Kubernetes (familiarity)
Algorithms: Advanced Computer Science Algorithms
Tools: Jupyter Notebooks, MLflow (familiarity)
Experience
Senior AI/ML Engineer | AI Innovations Lab, Bengaluru | 2020 – Present

Spearheaded design and deployment of advanced ML models, including LLMs and Multimodal AI systems.
Collaborated extensively with clients to design bespoke AI solutions for automation and analytics.
Developed and fine-tuned scalable AI/ML pipelines, improving latency by 20%.
Handled advanced data preprocessing for diverse datasets, ensuring model robustness.
Deployed AI models to cloud environments (GCP, AWS, Azure) using MLOps best practices and CI/CD.
Provided thought leadership through client workshops and mentorship to junior engineers.
Projects

Custom LLM for Financial Advisory Automation: Led the development of a domain-specific LLM for a major financial services client, automating complex report generation and query resolution. Collaborated closely with stakeholders to gather precise requirements and demonstrated rapid prototyping capabilities, resulting in a 90% accuracy rate for financial jargon understanding and a 30% reduction in manual processing time.
Multimodal AI for Healthcare Diagnostics: Designed and implemented a multimodal AI system integrating medical image and patient text data for enhanced diagnostic support. This initiative, developed in a fast-paced startup environment, showcased strong problem-solving skills in handling diverse data types and proactive communication with medical experts to validate model outputs.
Enterprise-scale AI/ML Pipeline Modernization: Oversaw the migration and optimization of legacy ML pipelines to a cloud-native architecture (GCP/AWS), integrating CI/CD workflows. This involved meticulous planning and cross-functional coordination, resulting in a 25% improvement in model deployment speed and enhanced scalability for future AI initiatives.
Certifications

Google Cloud Professional Machine Learning Engineer
AWS Certified Machine Learning – Specialty
Certified Kubernetes Application Developer (CKAD) - (Demonstrates CI/CD & Deployment expertise)"
ML Engineer,"Name: Ananya Singh
Contact: LinkedIn Profile | ananya.singh.growwml@email.com

Summary
Dynamic ML Engineer with 4 years of experience in applied machine learning, specializing in Generative AI, NLP, and conversational AI. Proficient in Python, ML frameworks (PyTorch, TensorFlow, Hugging Face), and cloud services (AWS, GCP, Azure). Adept at building and deploying production-ready ML solutions, designing conversational interfaces, and collaborating with cross-functional teams to deliver measurable business value.

Education
Bachelor of Technology in Computer Science and Engineering
VIT Vellore, Vellore
2020

Technical Skills

Programming Languages: Python (Advanced)
ML Frameworks: PyTorch, TensorFlow, Hugging Face
GenAI/NLP: Generative AI, Conversational AI, NLP, LangChain, LLMs
Cloud Platforms: AWS, GCP, Azure
MLOps & Tools: ML Pipelines, Feature Engineering, Basic MLOps Practices, Experimentation, Deployment, Code Reviews, Git
Concepts: Model Optimization (Accuracy, Latency, UX), Business Requirement Translation
Experience
ML Engineer | Groww, Bengaluru | 2021 – Present

Designed and implemented scalable machine learning solutions aligned with product and business objectives, specifically within the FinTech domain.
Developed, tested, and optimized ML models for production deployment, ensuring high accuracy and low latency.
Contributed significantly to the development of Generative AI features, including conversational interfaces and personalization modules.
Collaborated seamlessly with product managers, data scientists, and engineers to integrate ML solutions into customer-facing products.
Monitored performance of deployed models and iterated to improve accuracy, latency, and user experience.
Translated complex business requirements into technical specifications in partnership with stakeholders, ensuring clear communication and alignment.
Participated actively in code reviews, technical discussions, and architectural design sessions, fostering a culture of continuous improvement.
Projects

Conversational AI for Investment Advisory: Designed and implemented a GenAI-powered conversational interface for Groww's investment platform, enabling natural language interaction for financial queries and personalized recommendations. Demonstrated strong ownership in model development from ideation to deployment, resulting in a 15% increase in user engagement with financial tools.
Personalization Engine for Financial Products: Developed and optimized an ML-driven personalization module to recommend relevant financial products (e.g., mutual funds, stocks) to users based on their historical behavior and preferences. This project required radical customer centricity and long-term thinking to ensure tailored user experiences, leading to a 10% uplift in product adoption.
Automated Fraud Detection System: Contributed to the development and deployment of an ML model for real-time fraud detection within financial transactions. This involved meticulous data cleaning and model optimization to ensure high precision and recall, directly contributing to risk mitigation and securing customer assets.
Certifications

AWS Certified Machine Learning – Specialty
Deep Learning Specialization (Coursera)
Prompt Engineering for LLMs (DeepLearning.AI)"
ML Engineer,"Name: Akash Verma
Contact: LinkedIn Profile | akash.verma.razorpayml@email.com

Summary
Senior Machine Learning Engineer with 5+ years of experience developing and productionizing high-impact ML models at scale for diverse business problems. Expertise in Python, big data tools (Spark, Databricks), and cloud platforms (AWS, Azure, GCP). Proven ability to collaborate cross-functionally, drive cost optimization, and leverage advanced NLP and Computer Vision techniques to deliver measurable business value.

Education
Master of Science in Statistics
Indian Statistical Institute, Kolkata
2019

Technical Skills

Programming Languages: Python (Expert), C/C++, Java (Good knowledge), Shell scripting
Machine Learning: Regression, Classification, Clustering, Recommender Systems, Ranking Systems, Neural Networks, Bandit Experiments, NLP, Computer Vision
ML Frameworks: TensorFlow, PyTorch, Scikit-learn
Big Data: Apache Spark, Databricks, DataRobot
Cloud Platforms: AWS (full suite), Azure, GCP
MLOps & Tools: Flask, MLFlow, Seldon, Productionizing ML Models, CI/CD (familiarity)
Model Metrics: AUC, ROC, Precision, Recall
Experience
Senior Machine Learning Engineer | Razorpay, Bengaluru | 2019 – Present

Developed and productionized high-quality ML models for various critical problems, contributing to Razorpay's product suite.
Designed and implemented merchant recommendation systems and transaction cost optimization models.
Led efforts in automatic address disambiguation using advanced NLP techniques.
Utilized computer vision techniques for auto-verifications, streamlining merchant onboarding.
Conducted large-scale bandit experiments to optimize merchant-facing web pages, improving conversion rates.
Collaborated effectively with data scientists and engineers to integrate ML solutions into production.
Mentored junior MLEs and contributed to laying the foundation for a world-class DS team.
Projects

Merchant Product Recommendation Engine: Designed, developed, and deployed a real-time recommendation engine for Razorpay's diverse product suite, leading to a 15% increase in cross-sell rates. This project involved complex problem-solving in handling vast merchant data and strong collaboration with product teams to align recommendations with business goals.
Automated Address Disambiguation & Correction: Spearheaded the development of an advanced NLP-driven system for automatic address disambiguation and correction, crucial for tracking customer purchases. Demonstrated meticulous attention to detail in feature engineering and effective communication with logistics stakeholders to ensure accuracy and reduce delivery errors.
Dynamic A/B Testing for Merchant Pages: Architected and implemented a large-scale bandit experiment framework to dynamically optimize Razorpay's merchant-facing web pages. This initiative showcased innovative thinking in applying ML for UI/UX optimization and strong project management to ensure seamless deployment and analysis.
Certifications

AWS Certified Solutions Architect – Associate
Databricks Certified Associate Developer for Apache Spark
NLP Specialization (Coursera)"
ML Engineer,"Name: Diya Gupta
Contact: LinkedIn Profile | diya.gupta.proximityml@email.com

Summary
Highly skilled Machine Learning Engineer with 3+ years of experience in AI/ML, including 1+ year in Generative AI, focused on building efficient, data-driven predictive automation systems. Proficient in Python, ML frameworks (TensorFlow, PyTorch, scikit-learn), NLP libraries, and cloud platforms (AWS, GCP, Azure). Proven ability to design, develop, test, and deploy production-ready models, with strong statistical and programming acumen.

Education
Bachelor of Technology in Electrical Engineering
Indian Institute of Technology Bombay, Mumbai
2020

Technical Skills

Programming Languages: Python (Expert), R (familiarity)
Machine Learning: Supervised/Unsupervised Learning, Deep Learning, Statistical Methods, Predictive Automation, Reinforcement Learning, Generative Models
ML Frameworks: TensorFlow, PyTorch, scikit-learn
NLP Libraries: NLTK, spaCy, Hugging Face Transformers
Data Handling: Data Preprocessing, Data Wrangling, Data Visualization, SQL Databases, API Integration
Generative AI: Text Generation Techniques, Language Models (GPT)
Cloud Platforms: AWS, GCP, Azure (Model Deployment in Production)
MLOps & DevOps: Version Control (Git), CI/CD Pipelines, MLOps Tools & Best Practices
Concepts: Model Training, Validation, Performance Evaluation, A/B Testing, Real-time Data Processing, Streaming Technologies, Data Privacy & Security
Experience
Machine Learning Engineer | Proximity, Bengaluru | 2022 – Present

Designed, developed, tested, and deployed machine learning models for various predictive automation applications.
Collaborated closely with data scientists, software engineers, and product managers on data-driven features.
Optimized and improved the performance of existing ML models, ensuring high accuracy and reliability.
Implemented and maintained scalable machine learning pipelines and infrastructure.
Analyzed and preprocessed large datasets to extract valuable insights and features.
Utilized GenAI techniques, including language models like GPT, for text generation.
Conducted rigorous model training, validation, and performance evaluation.
Developed A/B testing frameworks and managed model deployment in production environments.
Projects

AI-Powered Predictive Automation for Sports Media: Developed and deployed ML models that predict audience engagement and content consumption patterns for major sports media clients. This required confident assessment of large datasets and collaborative efforts with product teams to integrate predictive insights into content scheduling, resulting in a 10% increase in viewer retention.
Real-time Generative AI for Dynamic Content Creation: Designed and implemented a GenAI system for automated text generation, used for dynamic content creation in entertainment platforms. This project showcased creative problem-solving in fine-tuning language models (e.g., GPT variants) and strong programming skills to integrate the solution via APIs, reducing content creation time by 20%.
Optimized Model Deployment & Monitoring System: Led the effort to optimize the deployment and monitoring of existing ML models using MLOps best practices and CI/CD pipelines on AWS. This involved meticulous organization of infrastructure and effective communication with engineering teams, improving model update frequency and reducing downtime.
Certifications

Microsoft Certified: Azure Data Scientist Associate
Certified Generative AI Professional (IBM)
Professional Scrum Master I (PSM I) - (Highlights collaborative ability)"
ML Engineer Fresher,"Name: Ananya Sharma
Contact: LinkedIn Profile | ananya.sharma.ml@email.com

Summary
Enthusiastic ML Engineer Fresher with a strong academic foundation in Computer Science and a passion for machine learning. Proficient in Python and foundational ML frameworks. Eager to apply analytical thinking and problem-solving skills to develop and deploy innovative AI solutions.

Education
Bachelor of Technology in Computer Science
VIT Vellore, Vellore
2025

Technical Skills

Languages: Python (Pandas, NumPy, Scikit-learn), Java (basic)
ML Frameworks: TensorFlow (basic), Keras (basic)
Concepts: Supervised/Unsupervised Learning, Regression, Classification, Feature Engineering, Model Evaluation
Tools: Jupyter Notebooks, Git, VS Code
Projects

House Price Prediction Model: Developed a regression model in Python using Scikit-learn to predict house prices based on various features. Focused on data preprocessing, feature engineering, and model tuning, demonstrating attention to detail in data handling and problem-solving in model selection.
Sentiment Analysis of Movie Reviews: Built a sentiment analysis classifier using Python and NLTK to categorize movie reviews as positive or negative. This project involved text preprocessing and model training, showcasing analytical skills in understanding textual data and ability to learn NLP concepts.
Certifications

Machine Learning Specialization (Coursera - Andrew Ng)
Python for Data Science and Machine Learning Bootcamp (Udemy)"
ML Engineer Fresher,"Name: Rohan Patel
Contact: LinkedIn Profile | rohan.patel.ml@email.com

Summary
Highly motivated ML Engineer Fresher with a Bachelor's degree in Electrical & Electronics Engineering. Possesses strong Python programming skills and a foundational understanding of deep learning concepts. A quick learner with strong analytical abilities, ready to contribute to cutting-edge AI projects.

Education
Bachelor of Technology in Electrical & Electronics Engineering
Anna University, Chennai
2025

Technical Skills

Languages: Python (PyTorch, TensorFlow, Keras), C++ (basic)
Concepts: Deep Learning, Convolutional Neural Networks (CNNs), Recurrent Neural Networks (RNNs), Transfer Learning
Tools: Jupyter Notebooks, Git, Google Colab
Projects

Image Classification with CNNs: Implemented a Convolutional Neural Network (CNN) in Keras to classify images of common objects (e.g., CIFAR-10 dataset). Focused on model architecture design and hyperparameter tuning, demonstrating problem-solving in optimizing model performance.
Basic Text Generation (RNN): Developed a simple character-level text generation model using an RNN in PyTorch. This project involved data preparation and model training, showcasing curiosity in generative models and an ability to learn complex architectures.
Certifications

Deep Learning Specialization (Coursera - Andrew Ng)
TensorFlow Developer Certificate"
ML Engineer Fresher,"Name: Kavya Reddy
Contact: LinkedIn Profile | kavya.reddy.ml@email.com

Summary
Detail-oriented ML Engineer Fresher with a Bachelor's degree in Mathematics. Strong foundation in statistical modeling, Python programming, and data analysis. Eager to apply rigorous analytical skills and a meticulous approach to build and validate machine learning models.

Education
Bachelor of Science in Mathematics
Delhi University, Delhi
2025

Technical Skills

Languages: Python (Pandas, NumPy, SciPy, Scikit-learn), R (basic)
Concepts: Statistical Modeling, Hypothesis Testing, Regression, Classification, Model Validation, Data Preprocessing
Tools: Jupyter Notebooks, Git, Excel
Projects

Customer Segmentation using Clustering: Applied various clustering algorithms (K-Means, DBSCAN) in Python to segment a mock customer dataset. Focused on evaluating cluster quality and interpreting results, demonstrating analytical thinking in identifying patterns and effective communication of insights.
Credit Card Fraud Detection: Developed a classification model in Python to detect fraudulent credit card transactions from a synthetic dataset. Addressed imbalanced datasets and evaluated model performance using appropriate metrics, showcasing problem-solving in challenging data scenarios and attention to detail in evaluation.
Certifications

Applied Data Science with Python (University of Michigan - Coursera)
Machine Learning A-Z™: Hands-On Python & R In Data Science (Udemy)"
